_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
2410658,4154244,2017.0,2020.0,1959.0,PRIVATE,7,Humber River-Black Creek,2433 FINCH AVE W,6,117,2020-11-02,73,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,,5.0,4.0,,W0727,43.749436556000006,-79.548159932,300917.135,4845264.927
2410659,4153969,2017.0,2020.0,1967.0,PRIVATE,8,Eglinton-Lawrence,140 ELM RIDGE DR,18,229,2020-11-01,77,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,N0832,43.7032886184,-79.438743858,309721.568,4840149.728
2410660,4153983,2018.0,2020.0,1953.0,PRIVATE,8,Eglinton-Lawrence,2601 BATHURST ST,6,62,2020-11-01,78,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,,N0833,43.707444012299995,-79.4262923027,310724.73600000003,4840612.2360000005
2410661,4168552,2017.0,2020.0,1968.0,PRIVATE,5,York South-Weston,2625 KEELE ST,3,10,2020-11-01,75,Evaluation needs to be conducted in 2 years,16,4.0,3.0,5.0,4.0,3.0,4.0,,3.0,,,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,W0523,43.7206243827,-79.48020072930001,306379.805,4842074.038
2410662,4154313,2017.0,2020.0,1950.0,PRIVATE,5,York South-Weston,2605 KEELE ST,3,12,2020-11-01,86,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,W0523,43.7191723913,-79.4799616805,306399.103,4841912.738
2410663,4155907,2017.0,2020.0,1960.0,PRIVATE,8,Eglinton-Lawrence,99 MARLEE AVE,6,59,2020-11-01,83,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,N0832,43.7009946331,-79.4402809991,309597.858,4839894.798
2410664,4153434,2017.0,2020.0,1978.0,TCHC,13,Toronto Centre,200 SHERBOURNE ST,7,174,2020-11-01,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,,S1332,43.657118655699996,-79.3709227315,315195.67100000003,4835026.678
2410665,4156293,2017.0,2020.0,1967.0,PRIVATE,8,Eglinton-Lawrence,111 RIDELLE AVE,18,139,2020-11-01,80,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,N0832,43.7043088813,-79.4391249601,309690.767,4840263.024
2410666,4153958,2017.0,2020.0,1962.0,PRIVATE,8,Eglinton-Lawrence,15 SHALLMAR BLVD,7,78,2020-11-01,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,N0832,43.703946443999996,-79.424475355,310871.253,4840224.76
2410667,4153979,2017.0,2020.0,1953.0,PRIVATE,8,Eglinton-Lawrence,675 ROSELAWN AVE,6,52,2020-11-01,68,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,N0833,43.70502432600001,-79.42582772600001,310762.152,4840344.42
2410668,4155433,2017.0,2020.0,1959.0,PRIVATE,1,Etobicoke North,20 TORBOLTON DR,3,17,2020-11-01,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,,W0130,43.719111061999996,-79.5589012928,300038.47,4841907.547
2410669,4153663,2017.0,2020.0,1928.0,TCHC,19,Beaches-East York,42 HUBBARD BLVD,3,27,2020-10-31,84,Evaluation needs to be conducted in 2 years,16,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,,,S1942,43.66853304,-79.29290251229999,321485.456,4836307.452
2410670,4153355,2017.0,2020.0,1956.0,PRIVATE,12,Toronto-St. Paul's,291 AVENUE RD,8,96,2020-10-30,86,Evaluation needs to be conducted in 3 years,18,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,,,S1238,43.679355025,-79.398110045,312999.49199999997,4837494.932
2410671,4154277,2017.0,2020.0,1965.0,PRIVATE,7,Humber River-Black Creek,50 PEARLDALE AVE,7,96,2020-10-30,72,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,W0722,43.74918598,-79.563851453,299642.01300000004,4845249.898
2410672,4152982,2018.0,2020.0,1956.0,PRIVATE,4,Parkdale-High Park,95 JAMESON AVE,9,66,2020-10-30,70,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,3.0,4.0,,4.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,,S0437,43.6354033108,-79.4349062431,310036.705,4832608.24
2410673,4154176,2017.0,2020.0,1960.0,PRIVATE,16,Don Valley East,701 DON MILLS RD,25,333,2020-10-30,79,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,N1630,43.708313291,-79.332845454,318255.235,4840720.6389999995
2410674,4152676,2017.0,2020.0,1961.0,PRIVATE,20,Scarborough Southwest,829 BIRCHMOUNT RD,6,65,2020-10-30,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,4.0,,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,,E2023,43.729010615600004,-79.2769309728,322755.413,4843029.54
2410675,4154719,2017.0,2020.0,1982.0,SOCIAL HOUSING,18,Willowdale,6091 BATHURST ST,6,90,2020-10-30,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,,N1821,43.787160745,-79.4456380716,309159.906,4849467.158
2410676,4152916,2017.0,2020.0,1935.0,PRIVATE,4,Parkdale-High Park,2526 BLOOR ST W,4,19,2020-10-30,68,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,4.0,2.0,3.0,,4.0,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,,S0430,43.648016588999994,-79.48963831,305608.67100000003,4834006.596
2410677,4152903,2017.0,2020.0,1940.0,PRIVATE,4,Parkdale-High Park,2555 BLOOR ST W,4,34,2020-10-30,75,Evaluation needs to be conducted in 2 years,17,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,,S0430,43.6476402456,-79.4906914801,305535.289,4833965.806
2410678,4152675,2017.0,2020.0,1960.0,PRIVATE,20,Scarborough Southwest,821 BIRCHMOUNT RD,6,53,2020-10-30,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,3.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,E2023,43.7287302268,-79.2769823529,322751.357,4842998.379
2410679,4232788,2017.0,2020.0,2015.0,PRIVATE,17,Don Valley North,106 PARKWAY FOREST DR,7,95,2020-10-30,98,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,N1730,43.774094874,-79.341793943,317512.06899999996,4848026.048
2410680,4153057,2017.0,2020.0,1960.0,PRIVATE,4,Parkdale-High Park,1639 BLOOR ST W,6,46,2020-10-30,77,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,3.0,,S0432,43.655402768,-79.455626577,308363.408,4834829.9860000005
2410681,4250529,2017.0,2020.0,1965.0,PRIVATE,5,York South-Weston,2255 WESTON RD,12,101,2020-10-29,71,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,,W0524,43.7045706478,-79.52743150170001,302573.625,4840290.883
2410682,4154456,2017.0,2020.0,1965.0,PRIVATE,6,York Centre,3390 KEELE ST,11,258,2020-10-29,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,,N0625,43.746940763999994,-79.488468802,305713.023,4844998.472
2410683,4155155,2017.0,2020.0,1960.0,PRIVATE,5,York South-Weston,2275 WESTON RD,3,61,2020-10-29,79,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,4.0,3.0,,3.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0524,43.7050925163,-79.5282487597,302507.78,4840348.881
2410684,4155828,2018.0,2020.0,1944.0,PRIVATE,4,Parkdale-High Park,2561 BLOOR ST W,4,34,2020-10-29,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,5.0,,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,,S0425,43.647625728,-79.491336413,305480.451,4833992.441000001
2410685,4155674,2017.0,2020.0,1971.0,PRIVATE,17,Don Valley North,4003 BAYVIEW AVE,12,172,2020-10-29,93,Evaluation needs to be conducted in 3 years,20,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,N1721,43.80222500439999,-79.3928562051,313191.076,4851131.715
2410686,4155294,2017.0,2020.0,1940.0,PRIVATE,3,Etobicoke-Lakeshore,2655 BLOOR ST W,5,45,2020-10-29,80,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,,W0327,43.6494614357,-79.495683937,305101.599,4834184.1389999995
2410687,4153107,2017.0,2020.0,1978.0,TCHC,9,Davenport,1884 DAVENPORT RD,9,186,2020-10-29,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,S0926,43.670812011,-79.453749486,308498.716,4836548.304
2410688,4153972,2017.0,2020.0,1967.0,PRIVATE,8,Eglinton-Lawrence,655 BRIAR HILL AVE,4,36,2020-10-29,83,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,5.0,4.0,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0832,43.707577077799996,-79.4274046022,310635.081,4840626.937
2410689,4153013,2017.0,2020.0,1973.0,PRIVATE,4,Parkdale-High Park,146 DOWLING AVE,7,68,2020-10-29,63,Evaluation needs to be conducted in 1 year,18,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,,S0436,43.6375473099,-79.4394028974,309673.714,4832846.159
2410690,4155259,2017.0,2020.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,3 CROWN HILL PL,6,62,2020-10-29,86,Evaluation needs to be conducted in 3 years,18,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,,W0327,43.6380325283,-79.4912275858,305492.11600000004,4832898.429
2410691,4154646,2017.0,2020.0,1968.0,PRIVATE,6,York Centre,4918 BATHURST ST,6,60,2020-10-29,78,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,,N0624,43.7728864941,-79.4432661421,309351.886,4847881.463
2410692,4155295,2017.0,2020.0,1927.0,PRIVATE,3,Etobicoke-Lakeshore,2651 BLOOR ST W,4,34,2020-10-29,73,Evaluation needs to be conducted in 2 years,17,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,,W0327,43.649230274,-79.49533657100001,305160.274,4834143.367
2410693,4156014,2018.0,2020.0,1950.0,PRIVATE,5,York South-Weston,1 GREENBROOK DR,3,24,2020-10-29,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0532,43.696926149,-79.475711635,306735.523,4839446.054
2410694,4156367,2017.0,2020.0,1954.0,PRIVATE,5,York South-Weston,4 GREENBROOK DR,3,23,2020-10-29,75,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,3.0,3.0,,3.0,,,4.0,3.0,5.0,4.0,4.0,3.0,,4.0,4.0,,W0532,43.697269463999994,-79.47635433880001,306690.437,4839479.496
2410695,4155105,,2020.0,1954.0,PRIVATE,5,York South-Weston,"5 GREENBROOK DR

",3,12,2020-10-29,84,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0532,43.696492821199996,-79.4764300653,306684.353,4839393.215
2410696,4153003,2017.0,2020.0,1922.0,PRIVATE,4,Parkdale-High Park,1623 QUEEN ST W,4,42,2020-10-29,63,Evaluation needs to be conducted in 1 year,16,4.0,3.0,5.0,4.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,,S0436,43.638781441400006,-79.4452145314,309204.71,4832982.945
2410697,4155102,2017.0,2020.0,1950.0,PRIVATE,5,York South-Weston,100 TRETHEWEY DR,3,11,2020-10-29,76,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,3.0,4.0,,4.0,,,4.0,5.0,4.0,3.0,4.0,3.0,,4.0,3.0,,W0532,43.6932514595,-79.4827536797,306174.69,4839033.016
2410698,4155110,2017.0,2020.0,1957.0,PRIVATE,5,York South-Weston,102 TRETHEWEY DR,4,30,2020-10-29,74,Evaluation needs to be conducted in 2 years,17,3.0,3.0,5.0,4.0,3.0,3.0,,3.0,,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,W0532,43.69311770149999,-79.4834759702,306116.469,4839018.146000001
2410699,4156494,2017.0,2020.0,1974.0,PRIVATE,7,Humber River-Black Creek,4750 JANE ST,15,131,2020-10-29,85,Evaluation needs to be conducted in 2 years,19,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,W0724,43.770560291,-79.521405658,303087.391,4847612.653
2410700,4154226,2017.0,2020.0,1967.0,PRIVATE,7,Humber River-Black Creek,2020 SHEPPARD AVE W,15,204,2020-10-29,91,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,,W0729,43.739202145,-79.5181434205,303323.153,4844137.908
2410701,4153336,2017.0,2020.0,1983.0,TCHC,12,Toronto-St. Paul's,2 LAMBERTLODGE AVE,5,64,2020-10-29,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,,S1234,43.673917543,-79.422657829,311020.734,4836888.76
2410702,4154751,2017.0,2020.0,1992.0,SOCIAL HOUSING,18,Willowdale,422 WILLOWDALE AVE,4,16,2020-10-29,84,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,,3.0,4.0,4.0,N1825,43.7782172975,-79.40593490810001,312356.512,4848476.407
2410703,4155658,2017.0,2020.0,1972.0,TCHC,1,Etobicoke North,44 WILLOWRIDGE RD,14,236,2020-10-29,53,Evaluation needs to be conducted in 1 year,18,2.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,,W0137,43.675646313,-79.569749625,299172.333,4837117.833000001
2410704,4156034,2017.0,2020.0,1994.0,TCHC,13,Toronto Centre,261 JARVIS ST,7,55,2020-10-29,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1328,43.657929001499994,-79.37459565270001,314899.288,4835116.244
2410705,4155167,2017.0,2020.0,1962.0,PRIVATE,5,York South-Weston,2260 WESTON RD,9,116,2020-10-29,77,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0524,43.704334117100004,-79.5286680785,302473.953,4840264.645
2410706,4152928,2017.0,2020.0,1924.0,PRIVATE,4,Parkdale-High Park,1778 BLOOR ST W,3,21,2020-10-28,73,Evaluation needs to be conducted in 2 years,14,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,,,4.0,3.0,4.0,3.0,4.0,4.0,,4.0,,,S0428,43.654816958999994,-79.460940647,307934.791,4834764.694
2410707,4155776,2017.0,2020.0,1967.0,PRIVATE,6,York Centre,35 CEDARCROFT BLVD,13,207,2020-10-28,71,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,N0622,43.7827450557,-79.4483048718,308945.57399999996,4848976.441000001
2410708,4155278,2017.0,2020.0,1950.0,PRIVATE,3,Etobicoke-Lakeshore,158 BERRY RD,4,30,2020-10-28,73,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,3.0,4.0,2.0,,3.0,,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,,W0327,43.6372671432,-79.489657597,305618.818,4832813.412
2410709,4153982,2017.0,2020.0,1961.0,PRIVATE,8,Eglinton-Lawrence,515 CHAPLIN CRES,8,111,2020-10-28,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,N0833,43.704952062,-79.424249279,310889.372,4840336.498
2410710,4153981,2017.0,2020.0,1961.0,PRIVATE,8,Eglinton-Lawrence,525 CHAPLIN CRES,8,110,2020-10-28,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,N0833,43.705350718000005,-79.42454329899999,310865.636,4840380.768
2410711,4154893,2017.0,2020.0,2001.0,PRIVATE,16,Don Valley East,17 BROOKBANKS DR,8,44,2020-10-28,99,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,N1625,43.751291266,-79.332886312,318225.632,4845565.901000001
2410712,4155879,2017.0,2020.0,1969.0,PRIVATE,6,York Centre,6200 BATHURST ST,14,181,2020-10-28,72,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,,4.0,3.0,,N0622,43.791103408000005,-79.44678989100001,309058.466,4849903.305
2410713,4154888,2017.0,2020.0,1958.0,PRIVATE,16,Don Valley East,50 ECCLESTON DR,4,60,2020-10-28,91,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,5.0,5.0,,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,N1628,43.7275858638,-79.3190299977,319364.219,4842863.106000001
2410714,4152747,2017.0,2020.0,1965.0,PRIVATE,20,Scarborough Southwest,815 MIDLAND AVE,3,23,2020-10-28,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,,,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,E2024,43.734150957,-79.2574811613,324320.645,4843605.005
2410715,4153442,2019.0,2020.0,1955.0,PRIVATE,13,Toronto Centre,256 SHERBOURNE ST,4,23,2020-10-28,77,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,3.0,,3.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1328,43.65892538560001,-79.3715946717,315141.167,4835227.328
2410716,4155337,2017.0,2020.0,1963.0,PRIVATE,2,Etobicoke Centre,1137 ROYAL YORK RD,10,122,2020-10-28,84,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,4.0,5.0,3.0,,5.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,,W0230,43.661225213,-79.515144165,303562.582,4835476.083000001
2410717,4232595,2017.0,2020.0,1963.0,PRIVATE,2,Etobicoke Centre,1139 ROYAL YORK RD,10,90,2020-10-28,85,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,4.0,5.0,3.0,,5.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,W0230,43.661101768,-79.515869361,303504.092,4835462.384
2410718,4232598,2017.0,2020.0,1963.0,PRIVATE,2,Etobicoke Centre,1141 ROYAL YORK RD,10,91,2020-10-28,85,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,4.0,5.0,3.0,,5.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,W0230,43.660764915,-79.516320063,303467.734,4835424.971
2410719,4154009,2017.0,2020.0,1954.0,PRIVATE,8,Eglinton-Lawrence,107 ROSELAWN AVE,4,21,2020-10-28,76,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,3.0,3.0,4.0,,4.0,3.0,,N0833,43.71000827,-79.4024838056,312643.143,4840899.127
2410720,4153980,2017.0,2020.0,1959.0,PRIVATE,8,Eglinton-Lawrence,665 ROSELAWN AVE,5,87,2020-10-28,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,N0833,43.705178016000005,-79.425108275,310820.12,4840361.5430000005
2410721,4153567,2017.0,2020.0,1985.0,TCHC,13,Toronto Centre,123 SACKVILLE ST,3,20,2020-10-28,75,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,4.0,3.0,5.0,3.0,4.0,3.0,,4.0,,4.0,S1330,43.6570898108,-79.3615276679,315953.471,4835024.718
2410722,4156772,2017.0,2020.0,2015.0,TCHC,13,Toronto Centre,180 SACKVILLE ST,9,83,2020-10-28,94,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,4.0,5.0,S1330,,,315865.16,4835184.93
2410723,4156706,2017.0,2020.0,2013.0,TCHC,13,Toronto Centre,230 SACKVILLE ST,10,155,2020-10-28,93,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,S1330,,,315831.119,4835315.526000001
2410724,4167685,2017.0,2020.0,1948.0,TCHC,13,Toronto Centre,295 SACKVILLE ST,3,48,2020-10-28,65,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,,S1330,43.661707766999996,-79.36326298,315813.619,4835552.43
2410725,4153357,2017.0,2020.0,1930.0,PRIVATE,12,Toronto-St. Paul's,49 ST CLAIR AVE W,7,34,2020-10-28,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,,5.0,,,S1238,43.6873687296,-79.3959379318,313173.803,4838384.509
2410726,4233290,2017.0,2020.0,1984.0,SOCIAL HOUSING,5,York South-Weston,29 SOUTH STATION ST,13,128,2020-10-28,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,,4.0,3.0,,W0524,43.7009920215,-79.5153630558,303546.182,4839893.047
2410727,4153978,2017.0,2020.0,1965.0,PRIVATE,8,Eglinton-Lawrence,680 ROSELAWN AVE,9,64,2020-10-28,88,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,N0833,43.705715201000004,-79.425361614,310799.649,4840421.205
2410728,4152955,2017.0,2020.0,1959.0,PRIVATE,4,Parkdale-High Park,29 SPENCER AVE,6,54,2020-10-28,70,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,,S0437,43.634901103000004,-79.429121805,310503.215,4832553.752
